"MonitoringLocationIdentifier","ActivityStartDate","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationName","MonitoringLocationTypeName","LatitudeMeasure","LongitudeMeasure","Month","Year","ResultStatusIdentifier","DO_mgL","DOC_mgL","NH3.d_mgL","NO3.d_mgL","CO3.t_mgL","DIC_mgL","NH3.t_mgL","NO3.t_mgL","P_NA","TN_mgL","CO3.d_mgL","MixedN.t_mgL","NO23_mgL","NO3_mgL","TKN.t_mgL","TP_mgL","TDP_mgL","TKN.d_mgL","MixedN.d_mgL","NO2.d_mgL","PO4.d_mgL","DON_mgL","TON_mgL","NO23.t_mgL","TDN_mgL","TOC_mgL","Chla_uncorrected_ugL","NO2.t_mgL","BOD_mgL","Chla_ugL","PO4.t_mgL","orig.units","Flow.cfs","SiteType","OBJECTID_1","FID_UL_sub","OBJECTID","TARGET_FID","Type","wsa_sqkm","WS_Name","Monitored_","Shape_Leng","Shape_Area","geometry","Backwater","Flow.USGS.cfs","load.TN_kgd","load.TDN_kgd","load.TP_kgd","load.TDP_kgd","load.TOC_kgd","load.DOC_kgd"
"UTAHDWQ_WQX-4996100",2005-04-27,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2005,"Final",10.02,NA,NA,NA,0,NA,0.0523,NA,NA,NA,NA,NA,0.32,NA,NA,0.107,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",269.5,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,70.55055963648,13.1870204928,NA,NA
"UTAHDWQ_WQX-4996100",2005-05-10,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2005,"Final",10.85,NA,NA,NA,0,NA,0.06,NA,NA,NA,NA,NA,0.64,NA,NA,0.048,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",198,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,23.25221572608,11.62610786304,NA,NA
"UTAHDWQ_WQX-4996100",2005-06-08,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2005,"Final",12.3,NA,NA,NA,4,NA,0.05,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",123.5,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2005-06-15,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2005,"Final",8.97,NA,NA,NA,5,NA,0.05,NA,NA,NA,NA,NA,0.59,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",62,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,3.18543611904,NA,NA,NA
"UTAHDWQ_WQX-4996100",2005-06-28,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2005,"Final",11.16,NA,NA,NA,5,NA,0.07,NA,NA,NA,NA,NA,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",52.6,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2005-10-26,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2005,"Final",9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,0.0218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",28.12,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,1.49978748690432,NA,NA,NA
"UTAHDWQ_WQX-4996100",2006-01-11,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2006,"Final",11.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",35.1,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2006-03-08,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2006,"Final",11.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",38.3,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2006-04-18,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2006,"Final",10.63,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,0.463,NA,NA,0.05,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",300.31,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,36.73649465856,22.041896795136,NA,NA
"UTAHDWQ_WQX-4996100",2006-05-31,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2006,"Final",9.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",95.7,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",NA,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2009-03-07,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2009,"Final",14.87,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,0.883,NA,0.803,NA,NA,NA,NA,NA,NA,NA,"cfs",45,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",29.9,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2009-04-14,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2009,"Accepted",9.41,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,0.443,NA,NA,0.043,0.021,NA,NA,NA,NA,NA,NA,0.387,1.18,NA,NA,NA,NA,NA,NA,"cfs",130,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",97.2,NA,375.304071168,13.6763347968,6.6791402496,NA,NA
"UTAHDWQ_WQX-4996100",2009-04-30,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2009,"Accepted",11.86,NA,NA,NA,1,NA,0.114,NA,NA,NA,NA,NA,3.09,NA,NA,0.033,0.02,NA,NA,NA,NA,NA,NA,0.329,3.46,NA,NA,NA,NA,NA,NA,"cfs",190,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",191,NA,1608.376117248,15.3400034304,9.296971776,NA,NA
"UTAHDWQ_WQX-4996100",2009-05-12,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2009,"Accepted",NA,NA,NA,NA,2,NA,0.118,NA,NA,NA,NA,NA,0.314,NA,NA,0.045,0.039,NA,NA,NA,NA,NA,NA,0.311,0.697,5.5,NA,NA,NA,NA,NA,NA,192,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",192,NA,327.40998709248,21.1383779328,18.31992754176,2583.57952512,NA
"UTAHDWQ_WQX-4996100",2009-06-02,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2009,"Accepted",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0.412,NA,NA,NA,0.047,NA,NA,NA,NA,NA,NA,0.379,0.645,NA,NA,NA,NA,NA,NA,NA,83,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",83,NA,130.9772063232,NA,9.54407549952,NA,NA
"UTAHDWQ_WQX-4996100",2009-06-23,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2009,"Accepted",11.76,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.986,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,0.801,1.43,NA,NA,NA,NA,NA,NA,"cfs",41,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",39.5,NA,143.4424882176,NA,4.0123772928,NA,NA
"UTAHDWQ_WQX-4996100",2009-07-21,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,7,2009,"Accepted",NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,0.264,NA,NA,0.044,0.056,NA,NA,NA,NA,NA,NA,0.205,0.49,NA,NA,NA,NA,NA,NA,NA,1.15,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",1.15,NA,1.37864305152,0.123796518912,0.157559205888,NA,NA
"UTAHDWQ_WQX-4996100",2009-08-25,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2009,"Accepted",11.48,NA,NA,NA,6,NA,0.099,NA,NA,NA,NA,NA,0.731,NA,NA,0.044,0.045,NA,NA,NA,NA,NA,NA,0.618,1.02,4.9,NA,NA,3,NA,NA,"cfs",4,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",2.9,NA,9.9820118016,0.43059658752,0.4403828736,47.952801792,NA
"UTAHDWQ_WQX-4996100",2009-09-29,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,9,2009,"Accepted",9.73,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1.46,NA,NA,0.053,NA,NA,NA,NA,NA,NA,NA,1.47,1.62,NA,NA,NA,NA,NA,NA,"cfs",4.4,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",14.9,NA,17.43916179456,0.570540478464,NA,NA,NA
"UTAHDWQ_WQX-4996100",2009-10-27,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2009,"Accepted",10.6,NA,NA,NA,6,NA,0.078,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1.64,NA,NA,NA,NA,NA,NA,NA,31.4,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",31.4,NA,125.98864699392,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2009-12-01,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,12,2009,"Accepted",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1.76,NA,NA,NA,0.114,NA,NA,NA,NA,NA,NA,1.09,1.97,0.8,NA,NA,NA,NA,NA,NA,30.9,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",30.9,NA,148.93014813696,NA,8.618292836352,60.4792479744,NA
"UTAHDWQ_WQX-4996100",2010-01-18,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2010,"Accepted",12.74,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.16,NA,NA,NA,NA,NA,NA,"cfs",28,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",28.8,NA,79.4646429696,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2010-02-15,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2010,"Accepted",13.83,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,0.981,NA,NA,0.046,0.044,NA,NA,NA,NA,NA,NA,0.973,1.14,NA,NA,NA,NA,NA,NA,"cfs",29,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",28.2,NA,80.8836544512,3.26372640768,3.12182525952,NA,NA
"UTAHDWQ_WQX-4996100",2010-03-17,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2010,"Accepted",13.89,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0.898,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,0.897,1.06,NA,NA,NA,NA,NA,NA,"cfs",30,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",29.5,NA,77.800974336,3.5230629888,NA,NA,NA
"UTAHDWQ_WQX-4996100",2010-04-14,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2010,"Accepted",13.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661,0.894,1.8,NA,NA,NA,NA,NA,"cfs",44,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",44.1,NA,96.23833731072,NA,NA,193.768464384,NA
"UTAHDWQ_WQX-4996100",2010-05-12,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2010,"Accepted",11.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",65,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",69.1,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2010-05-13,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2010,"Accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,0.426,0.908,NA,NA,NA,NA,NA,NA,NA,61.3,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",61.3,NA,136.177149431808,7.648716542976,NA,NA,NA
"UTAHDWQ_WQX-4996100",2010-05-25,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2010,"Accepted",13.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,0.052,NA,NA,NA,NA,NA,NA,NA,0.513,0.733,NA,NA,NA,NA,NA,NA,"cfs",56,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",56.8,NA,100.42686775296,7.12441626624,NA,NA,NA
"UTAHDWQ_WQX-4996100",2010-06-08,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2010,"Accepted",10.64,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,0.382,NA,NA,0.054,0.051,NA,NA,NA,NA,NA,NA,0.367,0.533,NA,NA,NA,NA,NA,NA,"cfs",53,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",51.1,NA,69.11319886848,7.00208769024,6.61308281856,NA,NA
"UTAHDWQ_WQX-4996100",2010-06-30,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,6,2010,"Accepted",5.9,NA,NA,NA,NA,NA,0.057,NA,NA,NA,NA,NA,0.637,NA,NA,0.049,0.05,NA,NA,NA,NA,NA,NA,0.591,0.826,1.9,NA,NA,NA,NA,NA,"cfs",0.02,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",0.77,NA,0.0404173615104,0.0023976400896,0.00244657152,0.09296971776,NA
"UTAHDWQ_WQX-4996100",2010-07-20,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,7,2010,"Accepted",4,NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,NA,0.107,NA,NA,0.06,0.0441,NA,NA,NA,NA,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,"cfs",1.3,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",0.74,NA,1.742937550848,0.19083257856,0.1402619452416,NA,NA
"UTAHDWQ_WQX-4996100",2010-08-17,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,8,2010,"Accepted",5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,NA,NA,0.062,0.045,NA,NA,NA,NA,NA,NA,0.107,0.572,NA,NA,NA,NA,NA,NA,"cfs",0.83,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",1.54,NA,1.1615342948352,0.1259005704192,0.091379446272,NA,NA
"UTAHDWQ_WQX-4996100",2010-09-14,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,9,2010,"Accepted",10.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509,NA,NA,0.045,0.047,NA,NA,NA,NA,NA,NA,0.438,0.735,NA,NA,NA,NA,NA,NA,"cfs",4.4,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",8.57,NA,7.91221229568,0.48442116096,0.505950990336,NA,NA
"UTAHDWQ_WQX-4996100",2010-10-19,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,10,2010,"Accepted",11.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,NA,0.049,NA,NA,NA,NA,NA,NA,NA,1.1,1.6,NA,NA,NA,NA,NA,NA,"cfs",17,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",14.1,NA,66.546745344,2.03799407616,NA,NA,NA
"UTAHDWQ_WQX-4996100",2010-11-16,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,11,2010,"Accepted",11.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855,NA,NA,0.158,NA,NA,NA,NA,NA,NA,NA,0.878,0.958,1.8,NA,NA,NA,NA,NA,"cfs",30,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",26,NA,70.3144654848,11.5967490048,NA,132.11486208,NA
"UTAHDWQ_WQX-4996100",2010-12-28,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,12,2010,"Accepted",13.8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977,1.09,NA,NA,NA,NA,NA,NA,"cfs",43,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",42.9,NA,114.6708071424,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2011-01-18,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,1,2011,"Accepted",14.6,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.998,NA,NA,NA,NA,NA,NA,"cfs",41,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",46.3,NA,100.10881345536,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2011-02-21,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2011,"Accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881,1.07,NA,NA,NA,NA,NA,NA,NA,34,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",34,NA,89.0062718976,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2011-02-22,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,2,2011,"Accepted",14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cfs",31.5,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",33.8,NA,NA,NA,NA,NA,NA
"UTAHDWQ_WQX-4996100",2011-03-22,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,3,2011,"Accepted",13.49,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726,0.999,1.9,NA,NA,NA,NA,NA,"cfs",65,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",68.8,NA,158.8681216512,NA,NA,302.15158272,NA
"UTAHDWQ_WQX-4996100",2011-04-19,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,4,2011,"Accepted",12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA,0.243,0.051,NA,NA,NA,NA,NA,NA,0.341,1.59,NA,NA,NA,NA,NA,NA,"cfs",507,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",491,NA,1972.2546994176,301.42005783552,63.26099979264,NA,NA
"UTAHDWQ_WQX-4996100",2011-05-10,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2011,"Accepted",12.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,NA,NA,0.116,0.042,NA,NA,NA,NA,NA,NA,0.317,0.664,NA,NA,NA,NA,NA,NA,"cfs",503,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",502,NA,817.13531510784,142.75255504896,51.68626993152,NA,NA
"UTAHDWQ_WQX-4996100",2011-05-30,"UTAHDWQ_WQX","Utah Department Of Environmental Quality","HOBBLE CK AT I-15 BDG 3MI S OF PROVO","River/Stream",40.184,-111.64727,5,2011,"Accepted",12.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454,NA,NA,0.042,0.048,NA,NA,NA,NA,NA,NA,0.374,0.566,3.4,NA,NA,NA,NA,NA,"cfs",356,"Stream",64,64,64,64,"Tributary",353.286499712,"Hobble Creek","YES",101321.235181,0.0329233955036,c(-111.64727, 40.184),"No",326,NA,492.97437499392,36.58113736704,41.80701413376,2961.330167808,NA
